   1.0467272735490363        4.8156421872807643E-002   4.7551425396541537E-002   5.0880905976757311E-002   4.7702995572223711E-002   4.7313421936582771E-002   5.0922557488630796E-002   4.7213451803728768E-002   5.3246193904674347E-002   4.9305747259534530E-002   4.8993225427002476E-002   5.1317617779043506E-002   4.8375429835454550E-002   5.1670833382631280E-002   4.9181235267499533E-002   4.9142129032586211E-002   5.1601615202386555E-002   4.7232478034689253E-002   4.6422793478348823E-002   4.7928897211001090E-002   4.8166036556011677E-002   4.8502316403478823E-002   5.3132638147545590E-002   5.1905378007924469E-002   4.6505884775196432E-002   4.8762852154108735E-002   4.6638835486742608E-002   5.1862111156433958E-002   5.3172956374369855E-002   4.7422448147622261E-002   5.0766800586739935E-002   5.0117653691032542E-002   5.1649724566298218E-002   5.2348606489246288E-002   5.2525573848535637E-002   5.3413059770242827E-002   5.1038204558789838E-002   4.6970164922234693E-002   5.2384569146879723E-002   5.3201834555794227E-002   5.1394747743408790E-002   4.7866207570186392E-002   4.9780424809450587E-002   5.3527780954312404E-002   4.7645018269365950E-002   4.7928225275653241E-002   5.3231622044600094E-002   4.7871899473344082E-002   4.9883245631405511E-002   5.3459400716520090E-002
   5.1711350225659786E-002   1.0020547069497419        4.7308120804782444E-002   5.3429778190573207E-002   4.6343823895565663E-002   5.1217974571884310E-002   4.8104535053605645E-002   4.7191244189608135E-002   4.8683559141583309E-002   5.3088480896852398E-002   4.8327757154780333E-002   5.0726387829498926E-002   5.2334996564434348E-002   4.6477796507913574E-002   4.8582997312651595E-002   4.8953496842689403E-002   4.6292965109925283E-002   4.8376085230511505E-002   4.7493079268945498E-002   5.2416297951048289E-002   5.3694741989417809E-002   4.6673916263283488E-002   4.6479069677247589E-002   4.8700021145495279E-002   5.2076460802496317E-002   5.1518059006716570E-002   4.8189121566906135E-002   5.2949769501639904E-002   4.6976419991563774E-002   5.3194921164726662E-002   4.8416142933784295E-002   4.7205473676836696E-002   5.1454040987759055E-002   5.0089402367773886E-002   5.0390072079542249E-002   4.9664323611216032E-002   4.7783611818498273E-002   4.7827232211721783E-002   4.9907765152811895E-002   4.7176565310079931E-002   5.1329439421108153E-002   5.2068884692683032E-002   4.7401094212979118E-002   5.0387299429461609E-002   4.9140465982472153E-002   4.8691727460865940E-002   5.1277016862023697E-002   5.3449364000948602E-002   4.8825397647126449E-002   4.8331941481668951E-002
   5.2225027197090351E-002   4.6780885883330729E-002   1.0155817709113149        4.7154987232841880E-002   4.9062642660008954E-002   5.0643358537787411E-002   4.9702660338432042E-002   4.7102097599132434E-002   4.9117605631056688E-002   4.8708009700873127E-002   4.8321071402260204E-002   4.7852017205495555E-002   4.7942704033726913E-002   4.7281095796013480E-002   5.3447653418452971E-002   4.7886942012262117E-002   5.2185270226061814E-002   4.9700016259776457E-002   5.0042074061124979E-002   4.8861812463087920E-002   4.9578141204316195E-002   4.9008359712846582E-002   4.7396821093785652E-002   4.9157908068468974E-002   4.9299259312967914E-002   5.3231284830117923E-002   4.7703130056383672E-002   5.1903691016996628E-002   4.6934821764153589E-002   5.2534419051982043E-002   4.9362641718162313E-002   5.2574702906014285E-002   5.1653958528029370E-002   5.1330438673306326E-002   4.9258806479747584E-002   5.2387362730766031E-002   5.0791522740679641E-002   5.2983394858310412E-002   5.1192578327748886E-002   5.1359803822408262E-002   4.9141278960819976E-002   5.0019038908590496E-002   5.0874310902470465E-002   5.1408260895644611E-002   4.8061365938610226E-002   5.1483269410541654E-002   5.3288940487880521E-002   4.8716244307047907E-002   5.2314799175406074E-002   5.0446804987444520E-002
   5.2650975307286477E-002   5.0743239323035406E-002   4.7717240761552752E-002   1.0519250177046287        4.6750068174683232E-002   5.2147593021990561E-002   5.2348734379641632E-002   5.0472125511553140E-002   5.0880698884352475E-002   4.7414136078683104E-002   4.6472798469260529E-002   5.0360944340891035E-002   4.8932062675761043E-002   4.6606481975763753E-002   5.3125930678908730E-002   5.0624711249222021E-002   4.7491367834289616E-002   4.8049383297628756E-002   4.8857003139514819E-002   4.6557590108710835E-002   5.0597057332213292E-002   4.6755217698791866E-002   4.7889664982098241E-002   5.2377801862879242E-002   5.1418761689310359E-002   5.2382596151411734E-002   5.1096345378628130E-002   4.8613388570969647E-002   5.2704579830110190E-002   4.8732999310897550E-002   5.0161997515927648E-002   5.3173537788645114E-002   4.8153542283599624E-002   5.3243180145627782E-002   5.2666117933125235E-002   4.7449085503800704E-002   4.7970136776731800E-002   4.9577600456245999E-002   5.1833563871631488E-002   4.9111388804165393E-002   5.2516897093423401E-002   5.2414686453137342E-002   5.0768647975881466E-002   5.1159740084266908E-002   4.7333118939901900E-002   4.9808075705481354E-002   4.6497778310874122E-002   5.2886087272240846E-002   5.1342863578476443E-002   5.1012614179276439E-002
   5.2129108174728003E-002   5.2313642074490053E-002   5.1397633178994963E-002   5.2315180569508138E-002  0.99742188399657616        4.6561209348575022E-002   4.7854409519689528E-002   5.2013666971120323E-002   4.6260702643888013E-002   4.8781852656115871E-002   5.3636402633701855E-002   5.3256266617031790E-002   4.8990577024681327E-002   4.6695903339028011E-002   5.1101454620702307E-002   4.6526838980322137E-002   4.6942721027804807E-002   4.9677636935363971E-002   5.1161320373554656E-002   4.6894991294302864E-002   5.1367496101920887E-002   4.8404763189199992E-002   4.8985953248526878E-002   4.6530811084382062E-002   4.8380426508555716E-002   5.3060984615521438E-002   4.9501667228726072E-002   5.1172864200898019E-002   4.7504376856899094E-002   4.6703434839648811E-002   5.1273762807754399E-002   5.1414175533935791E-002   4.6680850588156721E-002   5.1325299584668388E-002   5.2827534928847453E-002   4.8085016329895765E-002   5.0137034612745393E-002   5.1297787849201609E-002   5.0270138835374005E-002   5.1401452554283522E-002   5.0776919546253643E-002   5.2002364567064287E-002   5.0443014243343624E-002   5.2347226607794797E-002   4.8000003408175347E-002   5.2583905719909667E-002   5.0785726385026153E-002   4.9982399656667467E-002   4.8500974485068307E-002   4.6928854787855787E-002
   5.1954313680904043E-002   5.0243598939786298E-002   5.0796754596042007E-002   5.0300058293768581E-002   4.8644723233556876E-002   1.0273017808512099        5.2468007548856437E-002   4.9419430550827703E-002   5.1395350321992085E-002   5.3344790135168497E-002   5.1288260987398526E-002   4.7172017334278865E-002   4.8602611422430941E-002   5.2057016827909343E-002   5.1441360500868477E-002   5.0048061677861813E-002   4.7039655018435635E-002   4.9762757473749024E-002   4.7818877091227327E-002   4.6580218166129589E-002   5.1035435586269655E-002   5.0985067173455405E-002   4.8715876481153220E-002   5.2044336903304823E-002   5.1776322754909503E-002   4.6593181399095074E-002   4.8898947612908909E-002   4.6377900362826185E-002   4.7801709285582195E-002   5.1919116353985675E-002   4.6505441941736794E-002   5.0263255755367386E-002   5.3458121190908738E-002   5.2280202946267923E-002   5.1684116772903937E-002   4.8942727576633066E-002   4.9909099785950706E-002   5.3474466833036062E-002   5.2067154531456245E-002   5.2921946556548638E-002   5.0751223044848519E-002   5.0015667434321134E-002   4.7724566849641999E-002   4.9567296888785389E-002   5.0056362057537107E-002   4.9740233613876486E-002   4.9569597036958089E-002   5.0389328189039552E-002   4.6703021129813699E-002   5.0023823271551471E-002
   4.7355542842074737E-002   4.9882840125359117E-002   4.7473500150123610E-002   5.0009498052499907E-002   5.0974032124202741E-002   5.0265447668710023E-002  0.95969192533806513        5.0248859534602577E-002   4.9673312249997555E-002   4.8454373043179254E-002   5.2485244777622855E-002   4.6828511817426893E-002   4.7546029472389964E-002   4.9966762505467555E-002   5.2309552344374927E-002   4.7799393861389150E-002   5.1440596755730275E-002   5.1370600182969822E-002   5.0351520321559665E-002   4.8843982727993049E-002   4.8091433798618154E-002   5.3725426883301258E-002   4.8107405991990065E-002   5.1126258630921163E-002   4.6527044127426712E-002   5.1721341050305937E-002   4.9112117058924348E-002   4.9434161073362987E-002   4.7543181409619009E-002   4.9508305529191214E-002   5.3126016139406679E-002   4.8260820399629867E-002   5.3136953375330136E-002   4.7665266253663283E-002   5.2611055538724187E-002   5.3585393291600260E-002   5.1613679514546790E-002   5.1626208264524659E-002   5.3547537280558291E-002   4.7891725076027951E-002   4.8087005554825701E-002   4.9184692684226317E-002   5.1121418783247032E-002   4.9974674963632920E-002   5.3502032663216882E-002   5.1661732091057705E-002   5.3166741241321695E-002   4.7941730266009876E-002   5.0399355363210135E-002   5.2940687212541575E-002
   4.9786952720237802E-002   4.9284694018718593E-002   4.7412386914981071E-002   4.9017715740965279E-002   4.8331994374976726E-002   5.2822837350026776E-002   5.0172530897738314E-002  0.99952300210850609        4.9591185193435902E-002   5.2012947691983752E-002   5.0812603977055518E-002   4.6659439052369626E-002   4.8409667392435851E-002   4.6980872039964067E-002   4.7622797345479993E-002   4.8148602135964717E-002   5.1218986473772855E-002   4.6581093788733707E-002   4.8541536342414676E-002   4.7244082990561251E-002   4.6542086163430502E-002   4.8851895783369077E-002   5.0571098194318369E-002   5.2343304229381354E-002   5.2402424073089093E-002   5.0151105730879567E-002   5.3070007407069998E-002   4.6564362449793506E-002   5.1370310424035094E-002   5.0042119148784495E-002   4.7800503269270433E-002   5.0935731372817927E-002   5.1734133470541802E-002   5.0109712297835500E-002   4.9128723374778915E-002   4.6444137997319612E-002   5.2717155913399406E-002   4.8834274974220576E-002   5.3015151183064324E-002   4.7070713235345930E-002   5.0880875187229328E-002   4.7472895692596800E-002   5.1513815021625012E-002   5.3113209508350780E-002   5.0875120810945890E-002   5.2012053709517038E-002   4.6638154918033470E-002   4.8047448307111267E-002   5.3702879386458971E-002   4.7867319817437713E-002
   4.8926900969951677E-002   4.7427368402204607E-002   4.9877331625249606E-002   4.7154700400588695E-002   4.6499435615891364E-002   4.7218259143584553E-002   5.3228299150450332E-002   4.8879162438942823E-002   1.0606596423913093        5.3511881257426647E-002   4.8102252437582510E-002   5.0801904252864120E-002   5.0435127356970914E-002   5.2053211869495956E-002   5.2152241144084170E-002   4.8670116407819902E-002   5.3498306232768189E-002   5.2587605785777272E-002   4.7331783426663152E-002   5.3621441500535605E-002   5.2774949771299463E-002   4.9580895892674684E-002   4.8516073458648633E-002   5.2789179653176012E-002   5.1975163388131955E-002   5.1265800089596150E-002   5.1774576200075140E-002   4.7821619604870018E-002   4.8527767140468733E-002   4.8068228636619859E-002   5.0715230641932653E-002   4.7176770135878177E-002   5.1142866752377593E-002   4.6383947529499682E-002   4.9198660128683278E-002   5.1071979469585506E-002   4.9252970638340526E-002   4.9531419076976918E-002   5.0192623492009703E-002   5.3224640463249644E-002   5.3254024422741512E-002   4.7242801250730215E-002   4.9890085108048134E-002   5.0729767444692708E-002   5.2553963529092487E-002   5.1021189597167262E-002   4.7104016503378844E-002   4.9552165704245831E-002   5.2569637826097707E-002   4.6534884302145973E-002
   4.7267433292215173E-002   4.7906033286798967E-002   5.2196149717650443E-002   4.8787331110591386E-002   4.6660336153603182E-002   4.9545737702263871E-002   5.1548428915626200E-002   4.9877093167060869E-002   4.8714388874770836E-002  0.94766273140053192        4.7767211917511286E-002   5.2155132233963203E-002   4.8750853919293048E-002   5.3576275592449277E-002   5.1105116087901206E-002   4.9818369679154151E-002   5.2701765958523328E-002   5.1650711511067107E-002   4.9610179936376383E-002   5.3210211738158944E-002   5.1461430058873228E-002   5.3538492964978326E-002   4.7898516154158903E-002   4.7429889850109708E-002   4.9999356758704046E-002   4.9475677280348393E-002   5.2837495103664027E-002   5.1081559318992803E-002   4.8668920268185215E-002   5.3271647386737876E-002   4.9022221824707793E-002   4.8788032920442689E-002   4.9052853168700977E-002   5.2575117471502113E-002   5.0176529970574917E-002   4.8714473158309735E-002   5.0711882626517595E-002   4.7683706788592461E-002   4.9921672642206816E-002   4.9470607709128173E-002   5.1214943685813544E-002   5.1666265908425636E-002   5.0183889519924113E-002   5.1516870585418643E-002   5.2733196705672038E-002   4.7874644162789387E-002   4.7813985981224272E-002   4.7832667761325331E-002   4.6383745012217537E-002   4.8682732493746772E-002
